,category,new_features_params,features,year_range,algorithm,parameters,class_balancing,problem,test_accuracy,test_log_loss,test_confusion_matrix,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_fscore_0,test_fscore_1,train_accuracy,train_log_loss,train_confusion_matrix,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_fscore_0,train_fscore_1,test_MSE,test_r2,train_MSE,train_r2,exec_time
15,deep learning,2,new features,"(1960, 2020)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.7006900906562805,0.5808501839637756,"[[3421, 1071], [1618, 2874]]",0.6789045445524906,0.7285171102661597,0.7615761353517364,0.6398040961709706,0.7178680096527122,0.6812848168780372,0.7351103425025941,0.5438060760498047,"[[34815, 10636], [13443, 32008]]",0.7214347880144225,0.7505862489447519,0.7659897472002816,0.704230930012541,0.7430449583284423,0.7266700720812759,,,,,470.03931498527527
11,deep learning,,standard features,"(2000, 2009)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.7005878090858461,0.5853705406188965,"[[1020, 341], [474, 887]]",0.6827309236947792,0.7223127035830619,0.7494489346069066,0.6517266715650257,0.7145359019264449,0.6852066434916957,0.8027777671813965,0.4492233991622925,"[[4735, 1205], [1138, 4802]]",0.8062319087348885,0.7994006991842851,0.7971380471380471,0.8084175084175084,0.8016591890290358,0.8038838202059094,,,,,20.600239276885983
0,deep learning,all,standard + new features,"(1960, 2020)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6999086141586304,0.5658088326454163,"[[3042, 1335], [1292, 3085]]",0.7018920166128289,0.6979638009049773,0.6949965729952022,0.7048206534155814,0.6984272758581105,0.7013754689098556,0.7544167041778564,0.5158858299255371,"[[32413, 12983], [9314, 36082]]",0.7767872121168548,0.7353918271680424,0.7140056392633712,0.7948277381267072,0.7440744694282795,0.7639554948603128,,,,,58.16489195823669
18,machine learning,all,standard + new features,"(1980, 1989)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6992054483541429,0.6980787155493738,"[[581, 300], [230, 651]]",0.7163995067817509,0.6845425867507886,0.6594778660612939,0.738933030646992,0.6867612293144209,0.7106986899563318,0.7343682310469314,0.5239571572213041,"[[4687, 2238], [1441, 5484]]",0.7648498694516971,0.7101787101787101,0.6768231046931408,0.7919133574007221,0.7181490845016469,0.7488222844268451,,,,,1.97
24,deep learning,2,new features,"(2000, 2009)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6985765099525452,0.5915212035179138,"[[1009, 396], [451, 954]]",0.6910958904109589,0.7066666666666667,0.7181494661921708,0.6790035587188612,0.7043630017452007,0.6925589836660617,0.7197783589363098,0.5761014819145203,"[[4240, 1716], [1622, 4334]]",0.7233026270897305,0.7163636363636363,0.7118871725990598,0.7276695768972464,0.7175495007615502,0.7219723471597533,,,,,14.329298257827759
16,machine learning,all,standard + new features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6984126984126984,0.590945609079592,"[[556, 326], [206, 676]]",0.7296587926509186,0.6746506986027944,0.6303854875283447,0.7664399092970522,0.6763990267639903,0.7176220806794056,0.7335740072202166,0.5339409572257321,"[[4457, 2468], [1222, 5703]]",0.7848212713505899,0.6979561865132786,0.643610108303249,0.8235379061371841,0.7072357981593145,0.755564387917329,,,,,70.99
53,machine learning,0.0,standard + new features,"(1960, 1969)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6976401179941003,0.6333006411713576,"[[445, 233], [177, 501]]",0.7154340836012861,0.6825613079019074,0.6563421828908554,0.7389380530973452,0.6846153846153846,0.7096317280453258,0.7208333333333333,0.5466078911667092,"[[4574, 2626], [1394, 5806]]",0.7664209115281502,0.6885673624288425,0.6352777777777778,0.8063888888888889,0.6947144592952613,0.7428352098259979,,,,,0.93
7,deep learning,2,standard + new features,"(1980, 1989)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6976309418678284,0.6471937894821167,"[[622, 180], [305, 497]]",0.6709816612729234,0.7341211225997046,0.7755610972568578,0.6197007481296758,0.7194910352805088,0.6720757268424611,0.8261860013008118,0.3978787958621979,"[[5044, 1322], [891, 5475]]",0.8498736310025273,0.8055024275415624,0.7923342758404022,0.8600377002827522,0.8200959271603934,0.831877231634126,,,,,104.8099331855774
5,machine learning,3,standard + new features,"(1960, 1969)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6972265023112478,0.611190016053291,"[[408, 241], [152, 497]]",0.7285714285714285,0.6734417344173442,0.6286594761171033,0.765793528505393,0.6749379652605458,0.7166546503244412,0.7270639008770708,0.5230769550854295,"[[4501, 2682], [1239, 5944]]",0.7841463414634147,0.689079527011361,0.6266184045663372,0.8275093971878046,0.6965874796873791,0.7519767221203112,,,,,1.44
14,deep learning,3,new features,"(1960, 2020)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6966560482978821,0.5880993604660034,"[[3224, 1172], [1495, 2901]]",0.6831955922865014,0.7122514117358213,0.7333939945404914,0.6599181073703366,0.7074053757542512,0.6850867871059156,0.7334067225456238,0.5498396754264832,"[[33439, 11986], [12234, 33191]]",0.7321393383399383,0.7346880049582752,0.7361364887176665,0.7306769400110071,0.7341324727216842,0.7326769828480607,,,,,38.77524399757385
4,machine learning,3,standard + new features,"(1960, 1969)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6965408805031447,0.5788188170552963,"[[411, 225], [161, 475]]",0.7185314685314685,0.6785714285714286,0.6462264150943396,0.7468553459119497,0.6804635761589405,0.7110778443113773,0.7193728222996516,0.5459068487444443,"[[4415, 2760], [1267, 5908]]",0.7770151355156635,0.6815874480849101,0.6153310104529617,0.8234146341463414,0.6867854087267637,0.7458183424856404,,,,,0.87
14,deep learning,all,new features,"(1960, 2020)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6961269974708557,0.5852575302124023,"[[3291, 1150], [1549, 2892]]",0.6799586776859504,0.7154873824839189,0.7410493132177437,0.6512046836298131,0.7091908199547462,0.6818342567487918,0.7318506836891174,0.5558887720108032,"[[33810, 11605], [12751, 32664]]",0.7261441979338932,0.7378526734283585,0.7444676868875922,0.7192337333480128,0.7351917891623903,0.7284242451273361,,,,,41.570683717727654
10,deep learning,,standard features,"(2000, 2009)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.695811927318573,0.5820654034614563,"[[979, 382], [446, 915]]",0.6870175438596491,0.7054741711642252,0.7193240264511389,0.6722997795738428,0.7027997128499641,0.6884875846501128,0.7570707201957703,0.5392663478851318,"[[4432, 1508], [1378, 4562]]",0.7628227194492255,0.7515650741350907,0.7461279461279461,0.768013468013468,0.7543829787234042,0.7597002497918401,,,,,16.713367223739624
113,machine learning,0.0,new features,"(1980, 1989)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6955530216647663,0.5688038894020804,"[[540, 337], [197, 680]]",0.7327001356852103,0.6686332350049164,0.6157354618015963,0.7753705815279361,0.6691449814126395,0.7180570221752904,0.6993643455648656,0.5862761857829767,"[[4177, 2745], [1417, 5505]]",0.7466928852341794,0.6672727272727272,0.6034383126264086,0.7952903785033227,0.6674656439757111,0.7256788821513314,,,,,31.79
2,deep learning,all,standard + new features,"(1960, 1969)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6954023241996765,0.5879536271095276,"[[429, 180], [191, 418]]",0.6919354838709677,0.6989966555183946,0.7044334975369458,0.6863711001642037,0.6981285598047193,0.6926263463131731,0.7518116235733032,0.5141685605049133,"[[4480, 2144], [1144, 5480]]",0.7965860597439545,0.7187827911857293,0.6763285024154589,0.8272946859903382,0.7315480078380142,0.7692307692307693,,,,,14.753348588943481
15,deep learning,3,new features,"(1960, 2020)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.695177435874939,0.5896048545837402,"[[3412, 984], [1696, 2700]]",0.6679718089271731,0.7328990228013029,0.7761601455868972,0.6141947224749773,0.7180134680134681,0.6683168316831682,0.7259328365325928,0.5483742356300354,"[[35399, 10026], [14873, 30552]]",0.7041494271164863,0.7529203016412834,0.779284534947716,0.6725811777655476,0.7398142052519934,0.7104868434822041,,,,,425.42440104484564
4,machine learning,all,standard + new features,"(1960, 1969)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6946564885496184,0.6239190995133828,"[[395, 260], [140, 515]]",0.7383177570093458,0.6645161290322581,0.6030534351145038,0.7862595419847328,0.6638655462184874,0.7202797202797202,0.7204286111884219,0.5416893600298215,"[[4400, 2786], [1232, 5954]]",0.78125,0.6812356979405034,0.6123016977456165,0.8285555246312274,0.6865345607739118,0.7477081501946503,,,,,1.41
7,deep learning,,standard features,"(1980, 1989)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6945121884346008,0.7533598542213441,"[[661, 159], [342, 478]]",0.6590229312063809,0.750392464678179,0.8060975609756098,0.5829268292682926,0.7251782775644542,0.6561427590940289,0.8314536213874817,0.3872204422950745,"[[5184, 1200], [952, 5432]]",0.8448500651890483,0.8190591073582629,0.8120300751879699,0.8508771929824561,0.8281150159744409,0.8346650276582668,,,,,21.911021947860718
1,machine learning,1,standard + new features,"(1960, 1969)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6942724458204335,0.5901620694748521,"[[389, 257], [138, 508]]",0.7381404174573055,0.6640522875816993,0.6021671826625387,0.7863777089783281,0.6632566069906224,0.7200566973777461,0.7049853780810472,0.5686203991867715,"[[4319, 2862], [1375, 5806]]",0.7585177379697927,0.6698200276880479,0.6014482662581813,0.8085224899039131,0.6709126213592232,0.7326645214209099,,,,,28.48
18,machine learning,3,standard + new features,"(1980, 1989)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6939704209328783,0.6389066661838607,"[[553, 326], [212, 667]]",0.722875816993464,0.6717019133937563,0.6291240045506257,0.7588168373151308,0.6727493917274938,0.7126068376068376,0.7343298671288273,0.5170373783302626,"[[4608, 2316], [1363, 5561]]",0.7717300284709429,0.7059794337945918,0.6655112651646448,0.8031484690930099,0.7146956184567662,0.7514357138031215,,,,,1.16
9,deep learning,,standard features,"(1990, 1999)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6935166716575623,0.6193113923072815,"[[769, 249], [375, 643]]",0.6722027972027972,0.7208520179372198,0.7554027504911591,0.6316306483300589,0.7113783533765032,0.6732984293193717,0.8070093393325806,0.4192497134208679,"[[5001, 1419], [1059, 5361]]",0.8252475247524752,0.7907079646017701,0.7789719626168224,0.8350467289719626,0.8014423076923077,0.8122727272727273,,,,,22.224449634552002
19,machine learning,2,standard + new features,"(1980, 1989)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6934015927189988,0.5835715511431839,"[[602, 277], [262, 617]]",0.6967592592592593,0.6901565995525727,0.6848691695108078,0.7019340159271898,0.6907630522088354,0.6959954878736604,0.7499277874061236,0.4950755777447681,"[[4854, 2070], [1393, 5531]]",0.7770129662237875,0.7276674121826076,0.7010398613518197,0.7988157134604275,0.7370738744210767,0.7615834767641998,,,,,1.66
15,machine learning,all,standard + new features,"(1980, 1989)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6924803591470258,0.5885767145480135,"[[551, 340], [208, 683]]",0.7259552042160737,0.6676441837732161,0.6184062850729517,0.7665544332210998,0.6678787878787878,0.7136886102403343,0.7335160871447122,0.5377897491434557,"[[4550, 2381], [1313, 5618]]",0.7760532150776053,0.7023377922240279,0.6564709277160583,0.8105612465733659,0.7112709082382367,0.7525787006028131,,,,,27.1
65,machine learning,0.0,standard + new features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6916201117318436,0.598907186166083,"[[583, 312], [240, 655]]",0.7083839611178615,0.6773526370217167,0.6513966480446928,0.7318435754189944,0.6786961583236322,0.7035445757250269,0.7332323669407182,0.5369490092228946,"[[4503, 2430], [1269, 5664]]",0.7801455301455301,0.6997776130467013,0.6495023799221117,0.8169623539593249,0.7088547815820544,0.7538430824515872,,,,,78.85
8,deep learning,,standard features,"(1990, 1999)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6915520429611206,0.5817409157752991,"[[645, 373], [255, 763]]",0.7166666666666667,0.6716549295774648,0.6335952848722987,0.7495088408644399,0.6725755995828989,0.7084493964716806,0.7333333492279053,0.5435957312583923,"[[4062, 2358], [1066, 5354]]",0.7921216848673946,0.6942427385892116,0.6327102803738318,0.8339563862928349,0.7034984412885348,0.7577129917916784,,,,,17.669604063034058
2,deep learning,1,standard + new features,"(1960, 1969)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6914377808570862,0.5808660984039307,"[[418, 201], [181, 438]]",0.6978297161936561,0.6854460093896714,0.6752827140549273,0.7075928917609047,0.6863711001642037,0.6963434022257551,0.7342783808708191,0.5394006967544556,"[[4300, 2331], [1193, 5438]]",0.7828144911705808,0.6999613849916334,0.6484693108128488,0.8200874679535515,0.7093368525239194,0.7552777777777778,,,,,11.052062273025513
65,machine learning,all,new features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6910430839002267,0.5929896628507266,"[[542, 340], [205, 677]]",0.7255689424364123,0.6656833824975418,0.6145124716553289,0.7675736961451247,0.6654389195825661,0.7130068457082677,0.707942238267148,0.5626127823568504,"[[4233, 2692], [1353, 5572]]",0.7577873254564984,0.6742497579864473,0.6112635379061372,0.8046209386281589,0.6766845176244904,0.7336888537757588,,,,,73.8
4,machine learning,1,standard + new features,"(1960, 1969)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6910377358490566,0.6884137055588238,"[[397, 239], [154, 482]]",0.720508166969147,0.6685159500693482,0.6242138364779874,0.7578616352201258,0.6689132266217355,0.7103905674281503,0.7131010452961672,0.5539208761133624,"[[4640, 2535], [1582, 5593]]",0.7457409193185471,0.6881151574803149,0.6466898954703832,0.7795121951219512,0.6926923938195119,0.7309677840946219,,,,,0.83
0,machine learning,3,standard + new features,"(1960, 1969)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6907600596125186,0.5760707001380743,"[[426, 245], [170, 501]]",0.714765100671141,0.6715817694369973,0.6348733233979136,0.7466467958271237,0.6724546172059984,0.7071277346506705,0.7110894941634242,0.5644993294317247,"[[4674, 2522], [1636, 5560]]",0.7407290015847858,0.6879485275921802,0.6495275152862702,0.7726514730405781,0.6921368280764106,0.7278439586333291,,,,,1.01
66,machine learning,0.0,standard + new features,"(1980, 1989)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6907276995305164,0.7431080329808991,"[[576, 276], [251, 601]]",0.6964933494558646,0.685290763968073,0.676056338028169,0.7053990610328639,0.6861226920786183,0.6951995373048004,0.7423628203272042,0.5098727902283976,"[[4881, 2026], [1533, 5374]]",0.7609915809167446,0.7262162162162162,0.7066743883017229,0.7780512523526857,0.7328278657758427,0.7512406514293702,,,,,2.04
8,deep learning,2,standard + new features,"(1990, 1999)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6907114386558533,0.5865375995635986,"[[671, 341], [285, 727]]",0.7018828451882845,0.6807116104868914,0.6630434782608695,0.7183794466403162,0.681910569105691,0.6990384615384615,0.7537684440612793,0.5251966714859009,"[[4322, 2113], [1056, 5379]]",0.8036444775009297,0.7179658302189001,0.6716394716394717,0.8358974358974359,0.7317362228053839,0.7724563796941193,,,,,14.792248487472534
16,machine learning,2,standard + new features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6907032181168057,0.5927572903696594,"[[506, 333], [186, 653]]",0.7312138728323699,0.6622718052738337,0.6030989272943981,0.7783075089392133,0.6610058785107772,0.7156164383561644,0.7286231884057971,0.5440012483069367,"[[4287, 2613], [1132, 5768]]",0.7911053699944639,0.6882233623672592,0.621304347826087,0.8359420289855073,0.6959980517899179,0.7549244159413651,,,,,73.06
15,deep learning,all,new features,"(1960, 2020)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6902724504470825,0.5860505104064941,"[[3525, 916], [1835, 2606]]",0.6576492537313433,0.7399204997160704,0.7937401486151767,0.5868047736996173,0.7193143556779922,0.6545271882456362,0.7205548882484436,0.5580905079841614,"[[36301, 9114], [16268, 29147]]",0.690540052121973,0.7617939938841117,0.7993174061433447,0.6417923593526368,0.7409577073807969,0.6966633204264067,,,,,481.07913613319397
16,machine learning,3,standard + new features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6899661781285231,0.5956770419434874,"[[563, 324], [226, 661]]",0.7135614702154626,0.6710659898477157,0.6347237880496054,0.7452085682074409,0.6718377088305489,0.7061965811965811,0.7358545034642032,0.5341143966951462,"[[4365, 2563], [1097, 5831]]",0.7991578176492128,0.6946628544198237,0.6300519630484989,0.8416570438799076,0.7046004842615013,0.7611277901057303,,,,,69.97
15,deep learning,1,new features,"(1960, 2020)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6899641752243042,0.5903319716453552,"[[3395, 1069], [1699, 2765]]",0.6664703572830781,0.7211789254042775,0.7605286738351255,0.6193996415770611,0.7103996652019251,0.6664256447336707,0.7299667596817017,0.5462107658386229,"[[34777, 10660], [13879, 31558]]",0.7147525485037817,0.7475010658960632,0.7653894403239649,0.6945440940202918,0.7392048292646637,0.7200501967942502,,,,,481.1682646274567
17,machine learning,all,standard + new features,"(1980, 1989)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6899641577060932,0.6389686160435316,"[[565, 272], [247, 590]]",0.6958128078817734,0.6844547563805105,0.6750298685782556,0.7048984468339307,0.6852637962401456,0.6945261918775749,0.7434038851841114,0.5109816795260977,"[[4873, 2025], [1515, 5383]]",0.7628365685660614,0.7266468682505399,0.7064366483038562,0.7803711220643664,0.733554117115761,0.7525513770445967,,,,,2.79
16,machine learning,,standard features,"(1980, 1989)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6899441340782123,0.6072022729401259,"[[580, 315], [240, 655]]",0.7073170731707317,0.6752577319587629,0.6480446927374302,0.7318435754189944,0.6763848396501457,0.7024128686327077,0.7216212317899899,0.5532184686240558,"[[4456, 2477], [1383, 5550]]",0.7631443740366501,0.691416469415722,0.6427232078465309,0.8005192557334487,0.6977763858440338,0.7419786096256685,,,,,82.09
19,machine learning,,standard features,"(1980, 1989)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6899313501144165,0.6226898362299659,"[[599, 275], [267, 607]]",0.6916859122401847,0.6882086167800453,0.6853546910755148,0.6945080091533181,0.6885057471264368,0.6913439635535308,0.7415113422915763,0.5104674595505705,"[[4763, 2158], [1420, 5501]]",0.7703380236131327,0.7182399791095443,0.6881953474931368,0.7948273370900159,0.7269536019536019,0.7545953360768175,,,,,1.46
4,machine learning,,standard features,"(1960, 1969)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6895280235988199,0.6129676227844973,"[[457, 221], [200, 478]]",0.69558599695586,0.6838340486409156,0.6740412979351033,0.7050147492625368,0.6846441947565545,0.6942628903413216,0.7091666666666666,0.5562488122457843,"[[4744, 2456], [1732, 5468]]",0.7325509573810994,0.6900555275113579,0.6588888888888889,0.7594444444444445,0.6937701082187773,0.7230891298598255,,,,,0.73
14,machine learning,all,standard + new features,"(1980, 1989)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6895161290322581,0.5703536002378942,"[[611, 257], [282, 586]]",0.6842105263157895,0.6951364175563464,0.7039170506912442,0.6751152073732719,0.6939239068710961,0.6849795441262418,0.7387595778516698,0.5307083806379898,"[[4797, 2120], [1494, 5423]]",0.7625178826895566,0.7189447169561183,0.6935087465664306,0.7840104091369091,0.7263779527559056,0.7500691562932227,,,,,1.89
7,deep learning,3,standard + new features,"(1980, 1989)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6893265843391418,0.6941981911659241,"[[540, 247], [242, 545]]",0.690537084398977,0.6881313131313131,0.6861499364675985,0.6925031766200762,0.6883365200764818,0.6903103229892338,0.8207606673240662,0.3965028822422028,"[[4707, 1656], [625, 5738]]",0.8827831957989497,0.7760346226670273,0.7397454031117398,0.9017758918749018,0.8049593843522873,0.8341935014901504,,,,,107.21957015991212
15,machine learning,,standard features,"(1980, 1989)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6892816419612314,0.5761072791290633,"[[550, 327], [218, 659]]",0.7161458333333334,0.6683569979716024,0.6271379703534777,0.7514253135689852,0.668693009118541,0.7074610842726785,0.7114273331407108,0.5599457209113403,"[[4475, 2447], [1548, 5374]]",0.7429852233106425,0.6871244086433961,0.6464894539150534,0.7763652123663681,0.6913866357667053,0.7290239435664383,,,,,32.86
14,deep learning,1,new features,"(1960, 2020)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6891801357269287,0.5960968136787415,"[[3284, 1180], [1595, 2869]]",0.6730887476941997,0.7085700172882193,0.735663082437276,0.6426971326164874,0.7029861928716686,0.6740279572418654,0.7332900762557983,0.5513079762458801,"[[33693, 11744], [12493, 32944]]",0.7295067769453947,0.7372001432151808,0.7415322314413364,0.7250478684772322,0.7354703513309977,0.7310735090152566,,,,,45.73690247535706
21,deep learning,2,new features,"(1980, 1989)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6890703439712524,0.6133793592453003,"[[585, 211], [284, 512]]",0.6731875719217492,0.7081604426002767,0.7349246231155779,0.6432160804020101,0.7027027027027026,0.6741277156023701,0.759174644947052,0.5012583732604979,"[[4762, 1587], [1471, 4878]]",0.7639980747633563,0.7545243619489559,0.750039376279729,0.7683099700740275,0.7569543792719758,0.761354768222257,,,,,103.9409682750702
9,deep learning,2,standard + new features,"(1990, 1999)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6882411241531372,0.646496057510376,"[[720, 292], [339, 673]]",0.6798866855524079,0.6974093264248704,0.7114624505928854,0.6650197628458498,0.6953162723322067,0.6808295397066262,0.8138306140899658,0.4094436764717102,"[[4763, 1672], [724, 5711]]",0.8680517587023875,0.7735337938507382,0.7401709401709402,0.8874902874902875,0.7990270088911257,0.8266029816181791,,,,,110.90064024925232
20,deep learning,1,new features,"(1980, 1989)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6880448460578918,0.5750686526298523,"[[558, 245], [256, 547]]",0.6855036855036855,0.6906565656565656,0.6948941469489415,0.6811955168119551,0.6901669758812615,0.6858934169278996,0.7457160949707031,0.5258736610412598,"[[4515, 1846], [1389, 4972]]",0.7647357723577236,0.7292461132296861,0.709794057538123,0.7816381072158466,0.7362413371381981,0.7545337279004476,,,,,15.297445058822632
17,machine learning,1,standard + new features,"(1980, 1989)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6877133105802048,0.6370811900970472,"[[596, 283], [266, 613]]",0.691415313225058,0.6841517857142857,0.6780432309442548,0.6973833902161547,0.6846639862148189,0.6907042253521126,0.7395291738879259,0.5115733841634285,"[[4948, 1976], [1631, 5293]]",0.7520899832801338,0.7281606823497042,0.7146158290005777,0.7644425187752744,0.7328741761090128,0.7458606355245544,,,,,1.97
2,deep learning,,standard features,"(1960, 1969)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6872990131378174,0.5960755944252014,"[[374, 248], [141, 481]]",0.7262135922330097,0.6598079561042524,0.6012861736334405,0.7733118971061094,0.6578715919085313,0.7120651369356032,0.7464161515235901,0.5187519788742065,"[[4108, 2519], [842, 5785]]",0.8298989898989899,0.6966522157996147,0.619888335596801,0.8729440169005583,0.7096829921395872,0.7748978635054584,,,,,15.96664547920227
63,machine learning,0.0,standard + new features,"(1980, 1989)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6867124856815578,0.587918740025775,"[[571, 302], [245, 628]]",0.6997549019607843,0.6752688172043011,0.6540664375715922,0.7193585337915235,0.6761397276494968,0.6966167498613421,0.7339595375722543,0.5374735461048515,"[[4800, 2120], [1562, 5358]]",0.7544797233574347,0.7165017384327359,0.6936416184971098,0.7742774566473989,0.72278271344677,0.7442700375052089,,,,,1.27
68,machine learning,3,new features,"(1980, 1989)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6865756541524459,0.6371312645578225,"[[577, 302], [249, 630]]",0.698547215496368,0.6759656652360515,0.6564277588168373,0.7167235494880546,0.6768328445747801,0.6957482054113749,0.7099220103986135,0.5402942024848467,"[[4684, 2240], [1777, 5147]]",0.7249651756694009,0.6967645864356301,0.6764875794338533,0.7433564413633738,0.6998879342547628,0.7193068269163579,,,,,1.05
18,machine learning,,standard features,"(1980, 1989)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6863636363636364,0.6689553553834334,"[[524, 356], [196, 684]]",0.7277777777777777,0.6576923076923077,0.5954545454545455,0.7772727272727272,0.655,0.7125,0.7204650491045639,0.5384444078123318,"[[4262, 2662], [1209, 5715]]",0.7790166331566442,0.6822251402650114,0.6155401502021952,0.8253899480069324,0.6876966518757565,0.7470099993464479,,,,,0.91
68,machine learning,1,new features,"(1980, 1989)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6863095238095238,0.6142086557798849,"[[542, 298], [229, 611]]",0.7029831387808041,0.6721672167216721,0.6452380952380953,0.7273809523809524,0.6728739913097455,0.6986849628359061,0.7139130434782609,0.5397083192922554,"[[4478, 2422], [1526, 5374]]",0.7458361092604929,0.6893278604412519,0.6489855072463768,0.778840579710145,0.694048357098574,0.7313554708764289,,,,,1.04
8,deep learning,3,standard + new features,"(1990, 1999)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6861277222633362,0.5791946649551392,"[[697, 305], [324, 678]]",0.682664054848188,0.6897253306205493,0.6956087824351297,0.6766467065868264,0.6890756302521008,0.6831234256926952,0.7536513209342957,0.5208913087844849,"[[4473, 1963], [1208, 5228]]",0.7873613800387256,0.7270198859685718,0.6949968924798011,0.8123057799875699,0.7383015597920277,0.7673002128127981,,,,,14.987061023712158
